row_id,country_name,water_source,water_tech,status_id,management,pay,installer,install_year,status,source,adm1,adm2,wpdx_id,report_date,country_id,activity_id,data_lnk,orig_lnk,photo_lnk,converted,created,updated,lat_deg,lon_deg,location,count,fecal_coliform_presence,fecal_coliform_value,subjective_quality
313,Somalia,,Dugwell,yes,Other,,SRCS Berdera,2005,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000313,04/11/2006 12:00:00 AM +0000,SO,Geer Well 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.3747,44.5738,"(10.3747, 44.5738)",1,,,
314,Somalia,,Dugwell,yes,Other,,SRCS - (BISHA CAS),2005,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000314,03/31/2005 12:00:00 AM +0000,SO,Bulohar Well 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.3871,44.3978,"(10.3871, 44.3978)",1,,,
315,Somalia,,Dugwell,yes,Other,,SRCS - (BISHA CAS),2004,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000315,10/23/2005 12:00:00 AM +0000,SO,Adhicadays well 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.4102,44.7565,"(10.4102, 44.7565)",1,,,
316,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000316,04/07/2004 12:00:00 AM +0000,SO,unknown 41,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.04333,44.5806,"(9.04333, 44.5806)",1,,,
317,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000317,04/07/2004 12:00:00 AM +0000,SO,unknown 37,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.04333,44.5972,"(9.04333, 44.5972)",1,,,
318,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000318,04/07/2004 12:00:00 AM +0000,SO,unknown 45,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.08305,44.4969,"(9.08305, 44.4969)",1,,,
319,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000319,05/19/2005 12:00:00 AM +0000,SO,unknown 50,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.51528,43.8697,"(9.51528, 43.8697)",1,,,
320,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000320,03/15/2005 12:00:00 AM +0000,SO,unknown 47,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.58694,44.1736,"(9.58694, 44.1736)",1,,,
321,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000321,03/15/2005 12:00:00 AM +0000,SO,unknown 46,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.587,44.1737,"(9.587, 44.1737)",1,,,
322,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000322,05/19/2005 12:00:00 AM +0000,SO,unknown 48,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.60361,43.7522,"(9.60361, 43.7522)",1,,,
323,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Awdal,Baki,wpdx-00000323,10/26/2004 12:00:00 AM +0000,SO,Saticle well 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.8015,43.3955,"(9.8015, 43.3955)",1,,,
324,Somalia,,Dugwell,yes,,,German Red Cross,2005,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000324,10/26/2004 12:00:00 AM +0000,SO,Awdal 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.94956,43.2328,"(9.94956, 43.2328)",1,,,
325,Somalia,,Dugwell,yes,,,German Red Cross,2005,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000325,10/26/2004 12:00:00 AM +0000,SO,Abaase Sare 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.1615,43.1542,"(10.1615, 43.1542)",1,,,
326,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Awdal,Borama,wpdx-00000326,10/26/2004 12:00:00 AM +0000,SO,Halimale 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.2437,43.1542,"(10.2437, 43.1542)",1,,,
327,Somalia,,Dugwell,yes,,,German Red Cross,2006,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,Berbera,wpdx-00000327,06/03/2006 12:00:00 AM +0000,SO,Beeyodhaadheer1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.4185,45.4331,"(10.4185, 45.4331)",1,,,
328,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Sanaag,Ceerigaabo,wpdx-00000328,04/10/2006 12:00:00 AM +0000,SO,Ahmed Shir Hagi Johamed Ced,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.96844,48.1416,"(9.96844, 48.1416)",1,,,
329,Somalia,,Dugwell Honda,yes,Private Operator/Delegated Management,,,2005,,FAO - Somalia Water and Land Information Management,Sanaag,,wpdx-00000329,04/10/2006 12:00:00 AM +0000,SO,Abdulyak Ahmed Ali,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.6339,49.0378,"(10.6339, 49.0378)",1,,,
330,Somalia,,Dugwell,no,Other,,HORN RELIEF,2002,,FAO - Somalia Water and Land Information Management,Sanaag,,wpdx-00000330,04/10/2006 12:00:00 AM +0000,SO,Ceel La Halay,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.6386,48.7886,"(10.6386, 48.7886)",1,,,
331,Somalia,,Dugwell Centrifugal,yes,Other,,,2004,,FAO - Somalia Water and Land Information Management,Sanaag,Ceerigaabo,wpdx-00000331,04/10/2006 12:00:00 AM +0000,SO,Yube Birgod,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.7481,47.9191,"(10.7481, 47.9191)",1,,,
332,Somalia,,Dugwell Honda Petrol Pump,yes,Other,,HORN RELIEF,2002,,FAO - Somalia Water and Land Information Management,Sanaag,Ceerigaabo,wpdx-00000332,04/10/2006 12:00:00 AM +0000,SO,Bod oade,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.7664,48.0799,"(10.7664, 48.0799)",1,,,
333,Somalia,,Dugwell Afridev,no,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,,wpdx-00000333,01/18/2005 12:00:00 AM +0000,SO,unknown60,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.29211,45.763,"(2.29211, 45.763)",1,,,
334,Somalia,,Dugwell,yes,,,"Puntland State Agency for Water, Energy and Natural Resources",2007,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,Berbera,wpdx-00000334,02/11/2006 12:00:00 AM +0000,SO,laalayska,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.985,45.1792,"(9.985, 45.1792)",1,,,
335,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Togdheer,Owdweyne,wpdx-00000335,02/11/2006 12:00:00 AM +0000,SO,odweine,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.71917,45.6353,"(9.71917, 45.6353)",1,,,
336,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,Berbera,wpdx-00000336,04/16/2006 12:00:00 AM +0000,SO,Xididalay well no 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.1695,46.1035,"(10.1695, 46.1035)",1,,,
337,Somalia,,Dugwell,yes,,,SRCS - (BISHA CAS),2006,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,Berbera,wpdx-00000337,04/16/2006 12:00:00 AM +0000,SO,xididaale well no 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.1707,46.1018,"(10.1707, 46.1018)",1,,,
338,Somalia,,Dugwell,yes,,,German Red Cross,2006,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,Berbera,wpdx-00000338,04/16/2006 12:00:00 AM +0000,SO,Beyo dhadher well no 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,10.419,45.4338,"(10.419, 45.4338)",1,,,
339,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Mudug,Jariban,wpdx-00000339,04/10/2007 12:00:00 AM +0000,SO,Xamure,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,7.22233,48.8929,"(7.22233, 48.8929)",1,,,
340,Somalia,,Dugwell Afridev,no,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000340,10/26/2004 12:00:00 AM +0000,SO,unknown 1,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.65486,45.4856,"(2.65486, 45.4856)",1,,,
341,Somalia,,Dugwell Afridev,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,,wpdx-00000341,10/26/2004 12:00:00 AM +0000,SO,Beyhan,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.74325,45.5167,"(2.74325, 45.5167)",1,,,
342,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Cadaale,wpdx-00000342,01/01/2002 12:00:00 AM +0000,SO,Morina,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.75127,46.3172,"(2.75127, 46.3172)",1,,,
343,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Cadaale,wpdx-00000343,01/01/2002 12:00:00 AM +0000,SO,ICRC wel Bola Karama,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.75204,46.3178,"(2.75204, 46.3178)",1,,,
344,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Cadaale,wpdx-00000344,01/01/2002 12:00:00 AM +0000,SO,Adale Town,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.75236,46.3026,"(2.75236, 46.3026)",1,,,
345,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000345,01/01/2002 12:00:00 AM +0000,SO,Bulo Sheiky,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.76862,45.5185,"(2.76862, 45.5185)",1,,,
346,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000346,01/01/2002 12:00:00 AM +0000,SO,Workshop swamp,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.76864,45.5082,"(2.76864, 45.5082)",1,,,
347,Somalia,,Dugwell Afridev,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,,wpdx-00000347,01/01/2000 12:00:00 AM +0000,SO,Mayenpale,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.76882,45.5194,"(2.76882, 45.5194)",1,,,
348,Somalia,,Dugwell Afridev,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000348,10/26/2004 12:00:00 AM +0000,SO,Johhar-Somali,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.76906,45.5303,"(2.76906, 45.5303)",1,,,
349,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000349,01/01/2002 12:00:00 AM +0000,SO,Kolundi,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.78506,45.5255,"(2.78506, 45.5255)",1,,,
350,Somalia,,Dugwell,yes,Private Operator/Delegated Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,,wpdx-00000350,01/01/2002 12:00:00 AM +0000,SO,Abjhir Ali Pure,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.78509,45.4848,"(2.78509, 45.4848)",1,,,
351,Somalia,,Dugwell,no,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000351,01/01/2002 12:00:00 AM +0000,SO,Bauaney,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.78591,45.5022,"(2.78591, 45.5022)",1,,,
352,Somalia,,Dugwell,no,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000352,01/01/2002 12:00:00 AM +0000,SO,Labiga.,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.80188,45.4689,"(2.80188, 45.4689)",1,,,
353,Somalia,,Dugwell Afridev,no,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000353,01/01/2002 12:00:00 AM +0000,SO,Timire 2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.8155,45.5377,"(2.8155, 45.5377)",1,,,
354,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,,wpdx-00000354,01/01/2002 12:00:00 AM +0000,SO,Geedo-Berkern,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.82122,45.5421,"(2.82122, 45.5421)",1,,,
355,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000355,01/01/2002 12:00:00 AM +0000,SO,Gafay,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.83533,45.519,"(2.83533, 45.519)",1,,,
356,Somalia,,Dugwell,no,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000356,01/01/2002 12:00:00 AM +0000,SO,Magadcey,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.85273,45.5189,"(2.85273, 45.5189)",1,,,
357,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000357,01/01/2002 12:00:00 AM +0000,SO,Barow Wayne,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.87144,45.5211,"(2.87144, 45.5211)",1,,,
358,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000358,01/01/2002 12:00:00 AM +0000,SO,Muryale,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.88028,45.5194,"(2.88028, 45.5194)",1,,,
359,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000359,01/01/2002 12:00:00 AM +0000,SO,Sadum,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.88389,45.5472,"(2.88389, 45.5472)",1,,,
360,Somalia,,Dugwell Afridev,no,Community Management,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000360,01/01/2002 12:00:00 AM +0000,SO,Burfole2,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.91892,45.5187,"(2.91892, 45.5187)",1,,,
361,Somalia,,Dugwell Afridev,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000361,01/01/2002 12:00:00 AM +0000,SO,Shidle Bari,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.93461,45.519,"(2.93461, 45.519)",1,,,
362,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Middle Shabele,Jowhar,wpdx-00000362,01/01/2002 12:00:00 AM +0000,SO,Busane mosque,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.95243,45.5022,"(2.95243, 45.5022)",1,,,
363,Somalia,,Dugwell,no,,,,,,FAO - Somalia Water and Land Information Management,Middle Juba,,wpdx-00000363,01/01/2002 12:00:00 AM +0000,SO,Hudur Cise,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,2.95308,45.5188,"(2.95308, 45.5188)",1,,,
364,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000364,01/01/2002 12:00:00 AM +0000,SO,Haraf,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.53538,44.001,"(9.53538, 44.001)",1,,,
365,Somalia,,Dugwell,yes,,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000365,01/01/2002 12:00:00 AM +0000,SO,Halaya,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.6,44.1785,"(9.6, 44.1785)",1,,,
366,Somalia,,Dugwell,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000366,01/01/2002 12:00:00 AM +0000,SO,Aw-Barkadle,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.6958,44.302,"(9.6958, 44.302)",1,,,
367,Somalia,,Dugwell Afridev,yes,Community Management,,,,,FAO - Somalia Water and Land Information Management,Woqooyi Galbeed,,wpdx-00000367,01/01/2002 12:00:00 AM +0000,SO,Dubato,http://www.dropbox.com/s/1xe0iy58e8xqgxw/SWIMS_Essential_Information_Report_July07-raw.xls?dl=0,,,"#country_id, #data_lnk, #source, #water_tech, #instal_year",10/23/2015 01:03:12 AM +0000,10/23/2015 01:03:12 AM +0000,9.74055,44.4678,"(9.74055, 44.4678)",1,,,
